atk_soft_attack,atk_hard_attack,atk_breakthrough,atk_org,atk_armor,atk_hardness,atk_supply,def_defense,def_soft_attack,def_hard_attack,def_org,def_piercing,def_entrenchment,def_supply,terrain_mod,fort_level,cas_support,victory
429,154,99,80,78,0.1,0.54,681,164,145,67,37,20,0.47,0.9,2,0,0
420,356,173,72,13,0.8,0.77,719,251,291,45,50,4,0.99,1.0,2,1,1
781,36,447,65,87,0.82,0.32,744,239,17,32,66,10,0.95,0.8,10,0,0
120,18,78,62,52,0.68,0.66,924,172,221,42,90,3,0.87,0.4,0,0,0
128,101,483,76,91,0.17,0.88,176,99,234,43,115,17,0.44,0.6,10,1,1
308,114,256,71,110,0.43,0.58,575,179,64,68,103,4,0.76,0.6,1,0,1
613,300,123,38,99,0.69,0.7,441,298,206,66,80,13,0.76,1.0,0,0,1
147,358,257,53,73,0.75,0.38,715,168,90,34,4,6,0.5,0.6,10,0,0
464,148,116,72,14,0.01,0.47,426,266,269,52,58,17,0.57,0.6,3,1,0
304,83,308,72,50,0.77,0.37,145,364,139,35,115,9,0.33,0.6,1,0,1
101,148,478,48,65,0.07,0.42,136,532,299,31,70,25,0.31,0.9,0,1,1
189,213,359,63,102,0.22,0.6,167,130,52,62,2,18,0.9,1.0,0,0,1
370,294,129,65,61,0.25,0.36,791,570,107,32,72,16,0.35,1.0,0,0,1
191,400,471,61,32,0.23,0.56,421,511,279,39,84,13,0.68,0.8,5,0,0
174,27,71,42,107,0.21,0.35,886,105,37,58,101,5,0.41,0.9,3,0,0
584,302,399,62,108,0.41,0.58,138,429,277,48,8,15,0.46,0.4,1,0,1
239,47,288,80,98,0.69,0.52,268,365,184,41,96,22,0.91,1.0,0,1,1
436,123,162,67,50,0.2,0.64,169,479,182,65,71,17,0.67,0.8,0,0,1
78,389,207,39,15,0.2,0.37,925,429,99,73,110,24,0.34,1.0,1,1,0
378,93,287,32,105,0.43,0.68,579,563,198,59,52,17,0.94,0.9,1,0,0
569,254,270,68,63,0.13,0.34,143,382,122,79,19,3,0.89,0.6,3,0,0
600,122,172,73,98,0.86,0.55,720,338,249,43,41,11,0.85,0.8,1,1,1
669,246,282,75,103,0.11,0.47,298,570,127,39,115,5,0.51,1.0,2,1,1
246,336,106,66,119,0.26,0.73,925,192,94,77,7,10,0.7,0.6,0,0,0
391,90,379,77,103,0.19,0.43,603,120,182,69,119,6,0.95,0.4,0,1,1
619,89,267,33,37,0.63,0.59,428,120,62,67,85,24,0.99,0.9,5,0,0
487,63,434,39,42,0.19,0.33,317,95,183,32,49,10,0.63,1.0,0,1,1
306,378,261,44,88,0.44,0.3,234,256,146,47,103,10,0.66,0.8,2,0,1
489,125,421,63,15,0.75,0.81,592,278,294,80,69,15,0.74,1.0,3,0,1
497,373,116,63,79,0.24,0.61,199,272,231,80,98,7,0.52,0.9,5,1,0
773,172,306,65,32,0.22,0.38,141,88,213,43,88,16,0.9,1.0,0,0,1
194,210,256,47,113,0.57,0.47,884,273,35,72,79,1,0.7,0.4,2,1,0
85,70,422,36,102,0.23,0.82,292,317,104,78,23,11,0.67,0.8,5,0,0
581,45,277,34,55,0.57,0.57,939,456,116,57,119,20,0.66,0.6,3,0,0
463,28,185,49,40,0.74,0.54,579,483,134,45,77,7,0.35,0.8,2,1,1
652,38,379,54,65,0.21,0.66,730,485,123,65,15,0,0.3,0.6,0,0,1
404,131,252,55,76,0.88,0.91,193,275,160,41,94,8,0.73,1.0,0,0,1
653,313,74,44,98,0.63,0.68,909,61,62,41,114,0,0.4,0.6,0,0,1
616,192,204,65,90,0.67,0.56,111,62,92,66,10,20,0.62,0.6,2,0,1
474,303,435,47,103,0.4,0.62,812,249,295,35,82,1,0.98,0.4,1,1,1
184,55,458,62,120,0.28,0.98,120,308,179,30,10,14,0.64,0.6,1,1,1
790,197,39,44,114,0.24,0.51,323,553,217,77,36,25,0.43,0.4,10,1,0
83,114,447,67,71,0.05,0.44,961,427,174,32,31,25,0.86,0.8,3,1,0
325,142,397,76,101,0.27,0.52,960,412,89,58,115,4,0.96,0.4,3,0,0
383,103,430,60,21,0.48,0.98,442,53,290,44,101,13,0.68,0.9,0,0,1
751,28,408,71,17,0.1,0.36,242,95,40,40,39,7,0.8,1.0,5,0,1
507,61,351,58,85,0.05,0.74,860,301,247,51,11,17,0.32,0.6,1,0,1
446,238,243,33,49,0.62,0.59,114,116,284,47,30,1,0.38,0.6,5,1,1
371,314,135,31,19,0.97,0.83,126,382,33,53,93,25,0.76,0.8,3,0,0
151,120,280,66,62,0.18,0.43,205,512,229,54,6,24,0.88,0.8,10,0,0
602,358,54,65,38,0.4,0.81,452,58,27,59,21,12,0.91,0.9,5,0,1
758,150,393,32,1,0.81,0.65,337,419,140,65,23,10,0.82,0.6,0,0,0
674,65,89,41,109,0.47,0.45,862,556,36,53,35,4,0.86,1.0,1,1,0
233,179,239,80,24,0.68,0.65,548,597,227,62,22,12,0.77,0.6,5,0,0
329,322,389,33,66,0.32,0.4,831,348,256,53,76,18,0.71,0.6,1,0,0
264,247,312,31,88,0.23,0.5,371,160,109,41,112,21,0.64,0.6,5,0,0
764,13,339,45,79,0.67,0.41,280,320,24,40,5,5,0.58,0.9,0,0,1
401,140,390,56,60,0.19,0.37,844,92,251,69,41,12,0.86,0.8,1,0,0
281,275,418,42,108,0.91,0.51,232,541,146,42,108,23,0.91,0.9,3,0,0
606,18,434,63,65,0.87,0.74,864,331,224,78,47,2,0.96,1.0,0,1,1
247,48,101,56,20,0.59,0.92,739,507,177,40,72,19,0.91,0.6,5,0,0
668,393,310,47,52,0.44,0.79,199,501,256,70,99,15,0.72,1.0,5,0,0
153,69,89,76,28,0.73,0.8,916,79,72,69,1,2,0.73,1.0,10,0,0
610,306,346,58,19,0.33,0.79,314,188,62,44,101,18,0.36,0.4,0,0,1
481,36,362,60,55,0.15,0.67,382,221,273,51,6,5,0.88,0.6,3,0,1
207,188,240,61,56,0.05,0.58,462,450,201,76,80,2,0.65,0.9,2,1,0
567,73,45,48,92,0.81,0.92,832,378,140,32,29,1,0.77,0.8,3,0,1
525,231,419,63,71,0.28,0.8,978,398,28,40,78,11,0.51,1.0,0,0,1
605,175,464,53,112,0.88,0.8,329,461,230,74,52,15,0.96,0.4,5,0,0
327,245,435,72,49,0.38,0.51,516,238,29,37,118,1,0.74,1.0,0,0,1
712,353,462,33,31,0.51,0.66,871,599,269,43,40,5,0.64,0.8,5,0,0
785,372,439,60,70,0.8,0.92,643,475,175,44,90,19,0.32,1.0,0,0,1
124,290,431,44,9,0.49,0.65,668,304,69,64,48,18,0.67,0.9,0,1,0
50,108,210,36,42,0.42,0.45,126,266,298,70,75,11,0.79,0.6,0,0,0
307,199,259,35,21,0.67,0.86,892,400,158,74,114,0,0.4,0.4,0,0,0
352,121,355,48,27,0.55,0.87,816,262,137,32,47,24,0.78,0.4,0,1,1
626,171,276,38,114,0.58,0.31,536,375,118,63,59,11,0.76,0.8,3,1,0
155,65,259,32,89,0.05,0.96,977,505,221,45,73,5,0.98,0.9,0,0,0
170,27,278,75,7,0.67,0.83,447,380,219,41,45,22,0.31,0.4,0,1,1
680,361,235,65,81,0.42,0.67,342,162,153,67,116,14,0.53,0.4,1,1,1
564,17,273,47,17,0.34,0.8,708,238,19,73,78,7,0.81,0.9,0,0,1
657,38,145,51,0,0.09,0.55,469,414,214,42,13,12,0.35,1.0,2,0,1
293,394,496,37,97,0.18,0.32,309,101,154,44,6,19,0.47,0.9,0,1,1
780,34,76,36,94,0.45,0.87,380,170,112,70,5,5,0.61,1.0,10,0,0
277,285,139,47,71,0.74,0.75,167,424,211,33,93,10,0.7,0.4,2,0,1
494,399,167,70,2,0.35,0.47,235,93,195,31,53,18,0.44,0.6,0,0,1
130,80,304,49,18,0.69,0.47,240,111,110,59,16,16,0.46,0.8,0,0,1
645,141,139,75,6,0.34,0.95,667,62,69,57,60,8,0.64,0.8,0,0,1
490,256,316,41,118,0.16,1.0,306,133,184,47,4,14,0.89,0.9,1,0,1
473,244,491,59,91,0.12,0.74,312,160,109,43,0,11,0.66,1.0,5,0,1
470,217,305,61,7,0.44,0.66,699,335,45,77,83,17,0.31,0.4,1,0,0
135,382,40,77,40,0.75,0.71,620,291,244,64,113,5,0.8,0.4,0,0,0
548,78,129,36,14,0.28,0.77,326,563,247,36,92,14,0.89,0.4,1,1,0
383,46,60,31,74,0.78,0.73,782,239,12,38,92,11,0.64,0.8,3,0,0
429,374,147,55,101,0.3,0.93,907,372,142,54,2,1,0.77,0.6,10,0,0
168,334,117,65,39,0.84,0.66,639,384,278,68,36,16,0.44,0.8,0,0,0
87,97,398,79,107,0.35,0.75,783,348,271,68,111,13,0.99,0.8,10,0,0
671,203,46,61,65,0.65,0.77,122,299,72,61,20,22,0.53,0.8,1,0,1
56,14,338,33,114,0.23,0.52,543,458,255,69,1,25,0.65,1.0,2,0,0
76,276,488,30,99,0.57,0.87,175,535,23,44,5,8,0.99,0.8,2,0,1
758,298,195,46,36,0.2,0.57,665,105,70,80,89,7,0.95,0.9,0,0,1
534,351,151,71,95,0.36,0.94,968,343,53,63,7,20,0.82,0.9,0,1,1
672,330,269,77,96,0.39,0.7,129,271,50,43,43,15,0.82,1.0,5,0,1
377,392,53,44,70,0.6,0.79,258,404,228,42,7,2,0.8,1.0,0,0,1
93,353,440,75,42,0.13,0.61,901,328,265,52,54,9,0.71,0.9,2,0,0
658,182,411,76,116,0.29,0.32,668,72,275,49,1,1,0.82,0.9,0,0,1
270,251,229,42,5,0.43,0.79,429,553,162,77,60,18,0.49,0.8,0,0,0
241,136,267,52,25,0.52,0.96,903,561,277,78,73,4,0.96,1.0,10,0,0
318,54,298,69,14,0.76,0.98,241,252,16,42,116,16,0.88,0.9,1,0,1
332,176,237,65,71,0.87,0.97,286,146,112,61,118,19,0.51,0.6,1,0,1
794,224,341,55,3,0.73,0.83,517,451,71,56,42,12,0.51,0.6,0,1,1
137,196,49,40,16,0.06,0.38,313,305,172,65,42,15,0.64,0.4,2,1,0
159,310,203,70,42,0.15,0.48,970,360,188,50,10,6,0.48,0.8,0,0,0
370,64,70,35,24,0.7,0.44,601,510,173,62,101,21,0.87,0.8,3,0,0
492,391,277,53,58,0.49,0.41,774,245,99,72,29,16,0.58,0.8,0,0,1
350,152,35,46,66,0.11,0.92,968,175,170,72,112,3,0.92,0.9,1,0,0
161,296,299,55,6,0.41,0.7,506,54,166,54,111,8,0.36,1.0,5,1,1
192,16,56,64,66,0.65,0.89,319,422,56,46,78,20,0.31,0.9,0,1,1
273,170,483,64,95,0.59,0.74,710,71,269,69,58,7,0.47,1.0,0,0,1
325,241,221,54,29,0.15,0.74,766,540,141,31,74,22,0.61,0.9,1,0,1
519,333,476,66,24,0.34,0.68,118,167,90,34,50,7,0.95,1.0,2,0,1
616,43,496,57,0,0.1,0.52,322,431,162,47,12,16,0.9,0.9,10,1,0
130,235,330,46,36,0.68,0.5,644,199,24,45,69,16,0.73,0.9,1,1,0
454,347,348,38,111,0.38,0.66,405,158,170,49,4,24,0.71,0.6,0,1,1
758,304,402,60,74,0.42,0.83,187,204,35,42,52,17,0.85,1.0,0,0,1
221,377,249,52,48,0.13,0.53,205,392,26,63,112,8,0.38,1.0,2,1,1
365,299,362,55,35,0.37,0.46,634,579,294,66,44,16,0.65,0.8,0,1,0
62,239,49,46,92,0.55,0.72,344,342,271,38,9,11,0.58,0.9,3,0,0
465,37,377,56,38,0.79,0.98,843,574,70,44,93,25,0.34,0.4,0,0,1
440,373,136,71,52,0.44,0.57,369,416,79,63,60,18,0.98,0.4,1,1,0
90,170,133,60,98,0.13,0.58,528,296,119,48,29,19,0.45,0.4,3,0,0
467,186,498,40,116,0.29,0.5,539,117,16,30,87,22,0.92,0.4,10,0,0
313,168,159,74,5,0.52,0.95,847,279,54,41,29,11,0.49,0.4,2,0,0
379,276,286,57,108,0.83,0.51,348,284,245,51,116,18,0.51,1.0,10,0,0
219,50,301,44,23,0.18,0.47,977,43,177,76,108,0,0.78,0.6,0,0,0
190,290,418,59,108,0.01,0.59,365,351,190,79,17,5,0.63,1.0,1,0,1
216,102,281,48,91,0.1,0.47,245,430,67,37,109,21,0.38,0.4,0,0,1
444,359,482,62,77,0.66,1.0,648,488,61,55,39,0,0.41,0.8,10,0,1
532,332,368,42,17,0.35,0.39,669,459,44,53,9,16,0.64,0.9,0,0,1
584,176,74,71,34,0.92,0.44,346,314,133,53,45,16,0.87,1.0,0,0,1
772,46,348,49,65,0.29,0.48,103,291,218,33,113,17,0.88,0.6,0,0,1
487,307,480,52,71,0.0,0.62,322,287,190,65,101,24,0.71,0.9,1,1,1
265,344,148,41,28,0.17,0.96,813,162,232,38,27,0,0.75,0.6,1,1,0
366,254,250,64,51,0.32,0.78,875,353,155,73,45,6,0.64,1.0,5,0,0
150,328,374,80,50,0.94,0.88,992,591,127,43,117,8,0.96,0.9,10,1,0
197,56,164,64,46,0.67,0.4,367,95,180,67,84,15,0.74,0.4,2,0,0
337,184,159,37,92,0.31,0.85,280,594,187,56,89,25,0.8,0.8,2,0,0
482,172,73,76,89,0.02,0.93,655,420,101,32,32,9,0.61,0.4,0,1,1
155,114,434,54,92,0.06,0.62,549,144,141,51,50,21,0.39,0.6,1,1,1
402,315,74,38,51,0.29,0.73,151,162,55,46,80,13,0.67,0.9,0,0,1
294,127,482,41,112,0.27,0.57,691,371,77,65,63,9,0.52,1.0,0,0,1
474,224,293,79,52,0.28,0.71,572,127,34,58,39,18,0.76,0.9,1,0,1
332,393,421,53,89,0.03,0.76,896,62,68,53,62,2,0.6,0.8,0,0,1
352,385,189,55,5,0.05,0.89,289,494,174,42,28,1,0.75,0.9,1,0,1
503,346,206,65,85,0.28,0.45,986,397,116,48,117,22,0.99,0.9,2,0,0
451,228,242,44,20,0.45,0.85,207,141,85,37,68,15,0.33,0.6,1,0,1
511,243,215,68,99,0.02,0.51,802,119,218,34,10,23,0.45,0.6,5,0,0
799,26,450,40,3,0.43,0.5,222,429,129,68,40,22,0.8,0.4,3,0,0
357,365,459,37,120,0.49,0.73,402,539,124,50,69,21,0.69,0.6,1,0,1
265,128,49,42,102,0.37,0.51,769,405,95,65,17,24,0.82,0.8,3,0,0
257,171,306,77,85,0.95,0.69,754,173,281,49,64,7,0.55,0.9,1,1,1
219,233,119,70,19,0.49,0.42,208,413,39,40,21,5,0.52,0.8,3,1,1
168,210,308,77,23,0.37,0.9,605,59,275,64,27,24,0.31,0.8,1,1,1
697,344,233,63,29,0.49,0.69,939,431,161,32,24,8,0.6,1.0,0,0,1
271,165,90,43,115,0.36,0.99,113,497,256,74,12,6,0.52,1.0,0,0,1
758,312,97,56,42,0.29,0.65,610,372,63,31,67,12,0.75,0.6,3,0,1
652,183,225,46,107,0.25,0.99,998,177,78,62,15,13,0.6,0.6,0,0,1
602,274,113,62,112,0.58,0.79,969,501,115,38,2,24,0.75,0.8,2,0,1
631,74,133,31,37,0.7,0.61,673,592,217,58,75,22,0.77,1.0,10,0,0
268,107,353,55,30,0.74,0.52,765,243,81,34,30,5,0.8,0.6,2,0,0
728,214,289,62,18,0.73,0.44,418,557,252,78,75,15,0.86,0.4,5,0,0
380,38,355,76,54,0.45,0.33,962,125,291,32,43,22,0.53,0.6,3,0,1
203,64,461,75,20,0.66,0.94,855,381,201,76,112,0,0.48,0.4,0,1,1
305,210,50,34,89,0.79,0.5,527,242,292,67,70,2,0.31,0.6,0,1,0
785,104,229,71,120,0.95,1.0,922,427,61,54,2,22,0.68,0.8,2,0,1
391,110,148,33,95,0.22,0.54,517,170,279,59,30,20,0.32,1.0,3,1,0
139,23,254,78,59,0.83,0.67,265,459,156,76,42,7,0.94,0.4,3,0,0
438,371,192,67,18,0.85,0.43,315,205,289,79,87,18,0.43,0.4,3,1,0
155,201,379,71,83,0.66,0.6,483,544,99,32,48,25,0.97,0.4,5,1,0
473,347,452,51,72,0.43,0.57,516,379,205,76,40,20,0.57,0.8,3,1,1
635,267,355,49,60,0.86,0.8,953,307,120,54,74,5,0.43,0.9,1,0,1
475,370,95,41,86,0.74,0.89,117,391,83,74,103,22,0.92,0.8,10,0,0
791,127,495,49,75,0.95,0.45,848,577,127,56,50,19,0.77,1.0,0,0,1
565,220,192,53,38,0.88,0.55,634,572,183,69,107,14,0.63,0.8,3,0,0
301,219,455,37,19,0.69,0.97,557,305,262,68,109,17,0.79,0.9,0,0,0
56,114,493,53,91,0.81,0.83,781,61,103,49,110,14,0.65,0.8,5,0,0
642,217,379,76,45,0.71,0.91,929,252,90,70,21,11,0.95,0.9,2,0,1
769,380,219,66,102,0.98,0.52,996,135,212,80,41,17,0.53,0.4,0,1,1
595,119,473,78,50,0.43,0.3,673,389,144,60,109,21,0.58,1.0,0,0,1
254,279,378,40,50,0.66,0.64,922,512,148,40,14,13,0.59,1.0,2,0,1
81,47,449,60,79,0.0,0.69,496,359,156,47,114,18,0.9,0.4,1,0,0
495,248,211,47,15,0.89,0.52,283,518,287,47,22,1,0.74,0.9,2,0,1
336,25,489,79,93,0.59,0.7,488,145,98,73,0,25,0.82,0.8,1,0,1
112,320,33,57,57,0.99,0.82,231,219,258,64,22,5,0.42,0.8,0,0,1
66,49,226,77,17,0.71,0.97,435,325,56,36,118,21,0.58,1.0,10,0,0
125,203,328,80,90,0.9,0.33,560,381,106,49,7,10,0.68,0.8,0,1,1
341,71,351,56,84,0.58,0.84,251,270,93,45,25,12,0.47,0.9,1,0,1
524,107,342,48,118,0.47,0.96,576,532,109,69,84,25,0.68,0.6,3,0,0
102,240,86,50,32,0.37,0.45,860,588,166,68,6,11,0.56,1.0,1,0,0
447,32,217,45,92,0.88,0.62,773,425,77,49,61,4,0.47,0.8,10,0,0
55,115,284,64,93,0.79,0.51,464,239,126,49,52,6,0.39,0.9,3,0,0
531,60,198,72,84,0.13,0.52,490,439,37,37,65,22,0.71,0.8,5,0,0
493,296,65,55,72,0.77,0.9,523,241,109,51,106,10,0.98,0.9,10,1,0
637,134,119,54,102,0.45,0.56,619,378,234,68,2,21,0.52,0.4,5,0,0
461,370,462,50,6,0.36,0.88,304,69,157,75,62,3,0.3,1.0,1,0,1
407,102,274,69,15,0.69,0.5,422,247,270,60,70,14,0.75,0.4,5,0,0
389,354,178,37,105,0.05,0.64,929,200,186,76,34,4,0.92,1.0,5,0,0
503,396,269,59,55,0.91,0.67,979,423,21,74,60,10,0.89,0.6,2,0,0
152,347,89,69,78,0.11,0.8,805,312,129,37,20,7,0.88,0.4,5,1,0
642,58,189,36,48,0.18,0.86,904,291,172,73,108,7,0.56,0.9,0,0,0
390,203,495,35,102,0.43,0.73,503,435,180,47,81,14,0.83,1.0,0,1,1
606,153,434,38,70,0.92,0.81,765,313,299,65,112,23,0.35,0.4,0,0,1
453,222,322,60,9,0.29,0.41,216,551,175,61,91,9,0.93,0.4,2,1,0
197,247,353,73,64,0.16,0.67,935,260,102,56,8,8,0.61,1.0,0,0,1
330,29,129,38,6,0.83,0.39,729,289,106,68,60,23,0.95,0.6,0,1,0
63,384,360,69,99,0.14,0.44,423,127,205,33,87,12,0.31,1.0,5,0,1
186,26,328,47,118,0.74,0.37,647,575,299,72,20,16,0.87,0.4,10,0,0
288,325,418,51,81,0.65,0.62,113,236,125,60,106,13,0.99,0.8,0,0,1
186,66,298,61,108,0.77,0.59,226,474,143,80,95,1,0.44,0.4,0,0,1
760,114,133,30,57,0.92,1.0,175,479,50,62,115,4,0.8,0.6,10,0,0
756,204,216,38,111,0.51,0.89,825,306,171,34,22,3,0.69,0.8,0,1,1
507,280,383,75,6,0.31,0.46,466,486,299,66,35,12,0.58,0.4,3,1,0
87,311,195,66,66,0.42,0.47,350,462,18,56,93,21,0.43,0.6,1,1,0
249,349,145,70,106,0.74,0.33,480,201,258,61,8,2,0.72,0.8,0,0,1
299,154,177,41,95,0.85,0.94,736,58,280,65,67,7,0.58,1.0,0,1,1
716,300,428,74,113,0.74,0.47,764,157,112,77,25,24,0.6,0.4,0,0,1
603,44,272,49,117,0.2,0.66,701,576,205,31,109,23,0.74,0.4,3,0,0
682,390,218,72,61,0.29,0.74,290,251,10,48,111,1,0.99,1.0,0,0,1
288,127,164,80,39,0.39,0.49,631,269,22,53,60,6,0.94,0.9,3,0,0
298,83,487,72,48,0.25,0.5,603,385,39,57,21,1,0.93,0.9,1,0,1
297,172,499,50,39,0.6,0.82,902,149,55,75,13,2,0.58,0.6,1,1,1
240,112,167,68,10,0.87,0.8,397,330,133,70,88,2,0.54,0.8,0,0,1
445,29,50,51,40,0.69,0.87,326,574,240,35,84,11,0.86,0.8,5,0,0
486,284,294,30,112,0.07,0.36,315,201,141,49,82,6,0.61,1.0,1,0,1
465,400,432,40,103,0.03,0.32,851,310,82,67,54,13,0.34,1.0,5,0,0
371,75,45,59,12,0.08,0.38,505,544,216,64,15,18,0.63,0.4,5,0,0
360,117,163,53,6,0.95,0.53,631,106,211,69,9,20,0.76,0.8,5,0,0
110,319,466,65,101,0.7,0.51,629,482,150,57,69,15,0.95,0.4,2,0,0
435,396,457,78,48,0.77,0.6,877,512,10,55,5,16,0.34,0.8,5,1,1
158,79,176,55,21,0.06,0.97,141,136,84,64,96,4,0.37,0.8,0,0,1
536,25,417,49,17,0.22,0.92,517,138,268,78,21,6,0.69,1.0,1,0,1
57,66,183,64,69,0.01,0.35,841,466,205,41,30,9,0.95,0.9,0,1,0
325,100,389,61,2,0.72,0.75,279,330,272,35,85,14,0.46,0.9,2,0,1
264,373,64,79,24,0.48,0.65,440,337,300,74,19,17,0.91,0.8,3,1,0
82,129,446,66,25,0.29,0.53,247,531,216,33,10,1,0.89,1.0,0,1,1
673,116,271,79,73,0.14,0.57,236,546,274,60,39,25,0.57,0.9,1,1,1
311,173,364,79,118,0.76,0.94,767,145,14,63,97,21,0.96,1.0,3,0,1
593,20,64,34,33,0.09,0.32,960,521,244,44,2,6,0.53,0.8,5,1,0
402,289,179,57,92,0.13,0.64,483,79,57,56,52,17,0.69,0.8,0,0,1
322,240,78,50,68,0.35,0.43,894,562,230,39,101,25,0.87,0.6,0,0,0
254,48,106,66,83,0.52,0.71,430,542,50,31,49,0,0.46,0.4,0,0,1
217,17,155,56,9,0.14,0.6,991,110,111,65,42,0,0.58,0.6,5,0,0
570,25,431,75,97,0.5,0.76,856,528,45,77,21,23,0.62,0.9,0,1,1
456,40,282,43,107,0.37,0.44,947,66,231,36,46,0,0.6,0.4,2,1,1
782,379,440,76,23,0.64,0.77,396,373,135,52,8,8,0.31,0.6,0,1,1
585,203,341,38,55,0.97,0.35,759,599,236,43,10,11,0.52,0.9,0,1,1
91,286,373,67,76,0.7,0.39,799,259,181,38,82,14,0.77,0.6,2,0,0
643,41,433,78,57,0.9,0.94,872,551,43,59,48,21,0.63,0.8,2,1,1
777,185,229,60,25,0.68,0.33,218,583,12,46,1,20,0.34,0.4,10,0,0
736,347,253,69,116,0.8,0.43,179,405,17,77,79,6,0.41,0.6,3,1,1
58,62,442,77,96,0.51,0.63,168,145,168,33,8,6,0.45,0.9,0,0,1
149,197,362,35,53,0.46,0.63,185,217,147,33,3,25,0.3,0.4,10,1,0
469,32,210,38,68,0.2,0.78,987,62,292,66,62,21,0.32,0.8,10,0,0
365,360,422,52,49,0.85,0.64,163,116,24,35,62,18,0.81,0.9,2,0,1
707,181,447,40,103,0.9,0.33,271,329,86,63,56,5,0.93,0.4,3,1,1
457,323,496,72,32,0.46,0.66,493,319,156,48,79,17,0.58,0.6,0,0,1
169,78,68,69,116,0.33,0.73,450,527,42,58,85,11,0.37,0.6,3,1,0
473,124,339,73,26,0.77,0.91,399,52,142,41,4,13,0.91,0.8,3,1,1
164,259,297,78,28,0.72,0.37,553,345,195,76,68,0,0.6,1.0,3,0,0
662,194,41,38,79,0.31,0.84,846,96,102,51,3,19,0.37,0.8,1,0,1
793,137,421,32,106,0.86,0.82,859,255,179,49,39,12,0.33,0.6,10,0,0
329,167,283,70,110,0.97,0.51,214,271,73,74,71,23,0.34,1.0,5,1,1
784,379,182,30,107,0.72,0.74,558,480,200,66,54,14,0.7,0.9,10,0,0
743,191,309,53,104,0.6,0.84,215,426,189,37,58,12,0.72,0.9,0,1,1
310,396,483,41,26,0.06,0.72,819,56,197,35,17,0,0.82,0.9,2,0,1
542,163,434,42,44,0.68,0.99,351,399,46,65,65,5,0.58,0.9,0,0,1
302,55,379,54,42,0.19,0.85,627,103,175,53,78,23,0.48,0.8,1,0,1
120,294,294,65,15,0.49,0.52,887,300,280,61,52,19,0.87,0.9,3,1,0
127,75,53,52,11,0.24,0.87,967,200,215,57,108,23,0.47,0.8,0,0,0
701,383,362,39,114,0.57,0.34,132,49,188,50,107,2,0.56,0.4,5,0,1
723,94,487,56,116,0.74,0.84,944,451,222,67,30,6,0.51,0.9,10,0,0
537,181,468,59,33,0.4,0.6,189,454,160,41,47,15,0.54,1.0,0,0,1
582,53,249,33,101,0.31,0.49,964,146,120,61,119,24,0.98,0.8,3,0,0
567,178,174,55,28,0.48,0.9,933,582,127,71,119,15,0.69,0.8,0,0,0
536,16,33,51,110,0.85,0.53,860,311,161,74,67,24,0.73,1.0,1,0,0
102,110,379,37,112,0.52,0.97,365,280,287,30,64,6,0.71,0.4,5,1,0
628,227,290,32,19,0.29,0.97,426,472,234,74,33,20,0.74,1.0,1,0,0
177,83,150,76,20,0.94,0.58,490,87,169,36,54,25,0.5,0.9,0,1,1
74,155,411,63,89,0.31,0.39,331,103,232,53,13,18,0.85,1.0,0,0,1
115,360,274,35,61,0.43,0.57,689,449,277,36,40,1,0.91,0.9,0,0,0
437,395,330,30,28,0.1,0.71,424,468,166,57,103,12,0.94,0.4,0,1,0
374,276,336,65,112,0.09,0.88,658,155,273,50,12,24,0.31,0.6,3,0,1
745,360,425,50,11,0.79,0.41,943,325,198,70,15,11,0.53,0.9,1,0,1
86,36,208,32,69,0.04,0.95,602,577,245,68,110,16,0.36,0.9,2,1,0
612,59,380,64,48,0.11,0.64,172,254,89,56,15,8,0.57,0.4,2,0,1
490,326,362,41,109,0.38,0.89,354,222,213,67,120,25,0.65,0.4,3,0,0
355,71,370,71,109,0.54,0.62,452,352,277,43,44,18,0.76,0.4,0,0,1
684,354,70,58,78,0.83,0.82,398,445,286,34,95,21,0.51,0.9,10,0,0
181,117,247,40,39,0.05,0.97,160,182,30,37,65,10,0.47,0.4,2,0,1
272,361,174,51,30,0.49,0.73,857,465,158,37,74,19,0.76,0.4,10,0,0
663,275,96,75,20,0.49,0.63,241,359,188,62,93,1,0.44,0.6,0,0,1
474,247,256,50,52,0.88,0.55,472,528,182,72,71,9,0.53,0.8,1,0,0
559,360,396,58,27,0.49,0.84,631,250,58,38,91,20,0.91,0.4,2,0,1
180,198,374,33,67,0.1,0.77,366,564,299,71,74,13,0.36,0.9,1,1,0
783,67,385,64,65,0.53,0.72,633,208,210,80,111,21,0.35,1.0,1,0,1
702,220,30,47,54,0.73,0.45,684,193,78,62,50,22,0.64,1.0,5,0,0
298,152,458,54,38,0.81,0.42,223,508,146,30,115,1,0.87,0.9,3,1,1
216,253,378,61,2,0.78,0.31,254,523,138,51,35,19,0.83,0.4,2,0,0
558,362,266,52,95,0.66,0.5,249,178,277,48,104,16,0.9,1.0,0,0,1
328,375,224,72,54,0.94,0.82,381,98,203,57,82,8,0.92,0.9,0,1,1
778,181,128,41,8,0.95,1.0,664,544,176,57,77,14,0.63,0.9,0,1,0
204,177,485,46,118,0.51,0.73,179,180,272,44,96,1,0.35,0.9,2,0,1
445,42,232,47,31,0.21,0.91,181,535,63,31,56,1,0.98,1.0,10,0,0
346,110,392,49,119,0.37,0.57,804,279,290,44,75,18,0.59,0.6,3,1,1
235,229,171,34,84,0.42,0.98,784,553,84,43,66,10,0.59,0.9,3,1,0
